Number of Processes,Memory Used (MB),Time Elapsed (ms)
2721,13806.95703125,6956079.944610596
2722,13815.125,6958636.12818718
2723,13829.65234375,6961158.713102341
2724,13826.08203125,6963677.180528641
2725,13834.03125,6966191.611766815
2726,13842.921875,6968769.97923851
2727,13830.1796875,6971585.134744644
2728,13838.078125,6974134.969472885
2729,13852.00390625,6976655.481100082
2730,13863.39453125,6979189.116239548
2731,13850.2109375,6981710.67738533
2732,13845.34765625,6984608.826637268
2733,13855.578125,6987145.954608917
2734,13859.94140625,6989684.897184372
2735,13835.66015625,6992233.099222183
2736,13822.90234375,6994749.38082695
2737,13825.33984375,6997272.469520569
2738,13840.53125,6999809.530258179
2739,13839.5703125,7002325.24394989
2740,13842.25390625,7004859.320402145
2741,13857.234375,7007396.172046661
2742,13858.07421875,7009914.229631424
2743,13854.2578125,7012718.401193619
2744,13870.48828125,7015292.219161987
2745,13888.27734375,7017904.358148575
2746,13902.1171875,7020455.363035202
2747,13885.8984375,7023299.326658249
2748,13889.28125,7025844.9828624725
2749,13917.765625,7028364.943742752
2750,13901.34765625,7030898.558855057
2751,13905.6953125,7033478.306531906
2752,13914.41015625,7036020.017623901
2753,13918.828125,7038534.018993378
2754,13914.06640625,7041054.218530655
2755,13938.9921875,7043584.735631943
2756,13933.83984375,7046111.3929748535
2757,13932.0625,7048929.817676544
2758,13932.62109375,7051447.042942047
2759,13929.3515625,7053966.439008713
2760,13931.36328125,7056486.177444458
2761,13943.52734375,7059078.999757767
2762,13937.62109375,7061954.260587692
2763,13944.0078125,7064494.361400604
2764,13953.73828125,7067075.008392334
2765,13950.8984375,7069664.569616318
2766,13956.08203125,7072211.935520172
2767,13953.90625,7074746.422529221
2768,13961.05078125,7077291.369915009
2769,13972.87890625,7079812.092781067
2770,13986.046875,7082353.019952774
2771,13987.5703125,7085226.212739944
2772,13991.94140625,7087746.519327164
2773,13982.0234375,7090305.612564087
2774,13974.25390625,7092828.868627548
2775,13979.25390625,7095344.009876251
2776,13991.1484375,7097867.078065872
2777,14005.296875,7100404.688358307
2778,13983.828125,7103256.418466568
2779,13998.19921875,7105771.141529083
2780,14014.625,7108298.46072197
2781,14026.43359375,7110842.685222626
2782,14024.640625,7113364.851713181
2783,14024.6328125,7115895.172119141
2784,14033.73828125,7118425.293207169
2785,14017.83203125,7120960.059642792
2786,14030.8515625,7123477.080583572
2787,14018.19921875,7126358.1030368805
2788,14022.90234375,7128888.449907303
2789,14040.69140625,7131462.620973587
2790,14021.1640625,7133981.043577194
2791,14040.87890625,7136502.757310867
2792,14027.37109375,7139054.632663727
2793,14046.52734375,7141610.197305679
2794,14043.703125,7144444.885492325
2795,14051.54296875,7146971.155643463
2796,14071.1484375,7149532.3984622955
2797,14074.71484375,7152106.553316116
2798,14079.1015625,7154627.707004547
2799,14090.96484375,7157141.019582748
2800,14090.296875,7159665.311098099
2801,14097.3203125,7162253.472805023
2802,14093.13671875,7164780.629396439
2803,14115.84765625,7167387.343883514
2804,14111.43359375,7170197.254657745
2805,14117.375,7172753.268241882
2806,14126.8828125,7175271.058797836
2807,14129.265625,7177789.615869522
2808,14127.2578125,7180323.772907257
2809,14153.0,7182851.146936417
2810,14151.33984375,7185369.167089462
2811,14139.52734375,7187900.736808777
2812,14148.640625,7190756.603240967
2813,14139.69140625,7193318.341016769
2814,14144.265625,7195842.5097465515
2815,14157.48046875,7198394.354581833
2816,14143.74609375,7200923.4528541565
2817,14114.1015625,7203449.503898621
2818,14082.8125,7206013.00740242
2819,14052.328125,7208612.340450287
2820,14040.88671875,7211131.081104279
2821,14036.87890625,7213668.034076691
2822,14027.953125,7216214.411020279
2823,14023.734375,7219126.2974739075
2824,14041.54296875,7221658.924818039
2825,14048.8515625,7224203.33814621
2826,14043.54296875,7226778.064727783
2827,14058.75,7229295.249938965
2828,14053.67578125,7231814.284563065
2829,14055.30859375,7234761.1429691315
2830,14066.62890625,7237343.7304496765
2831,14074.40625,7239865.658283234
2832,14112.0625,7242393.393754959
2833,14102.51171875,7244927.314996719
2834,14121.27734375,7247467.520475388
2835,14124.55078125,7249999.479055405
2836,14133.2265625,7252535.688638687
2837,14139.8515625,7255080.68728447
2838,14146.875,7257600.484371185
2839,14144.1171875,7260129.300355911
2840,14167.4140625,7262704.055309296
2841,14180.83203125,7265247.141838074
2842,14184.94921875,7268136.358261108
2843,14187.66015625,7270656.5062999725
2844,14197.0625,7273181.0393333435
2845,14203.24609375,7275715.259075165
2846,14210.39453125,7278249.302387238
2847,14221.125,7280833.184242249
2848,14230.7734375,7283360.270738602
2849,14218.71875,7286050.475120544
2850,14244.84765625,7288683.2711696625
2851,14236.64453125,7291226.338148117
2852,14240.56640625,7293747.494935989
2853,14251.9453125,7296330.402612686
2854,14259.60546875,7298885.432004929
2855,14259.8671875,7301457.163095474
2856,14270.8359375,7303979.938983917
2857,14262.8515625,7306496.324539185
2858,14287.86328125,7309039.94345665
2859,14283.69921875,7311581.102848053
2860,14288.26953125,7314103.561162949
2861,14304.95703125,7316656.586647034
2862,14301.44140625,7319172.256708145
2863,14303.3828125,7322115.852117538
2864,14329.515625,7324639.786243439
2865,14338.62890625,7327176.293373108
2866,14343.46875,7329726.538896561
2867,14344.5546875,7332640.070676804
2868,14324.40234375,7335215.27671814
2869,14332.953125,7337765.268087387
2870,14331.73828125,7340296.090602875
2871,14347.26171875,7342852.246522903
2872,14364.92578125,7345397.994756699
2873,14370.3984375,7347945.291280746
2874,14376.8125,7350461.336374283
2875,14384.09765625,7353062.091827393
2876,14375.55859375,7355586.572408676
2877,14382.234375,7358101.154565811
2878,14377.4921875,7360651.620864868
2879,14388.06640625,7363196.7923641205
2880,14376.390625,7365711.899518967
2881,14359.78125,7368249.580144882
2882,14344.90625,7370768.2065963745
2883,14339.328125,7373307.768106461
2884,14309.44140625,7376202.155351639
2885,14305.421875,7378716.3898944855
2886,14292.109375,7381730.833530426
2887,14292.97265625,7384345.300197601
2888,14300.51953125,7386879.084587097
2889,14317.73828125,7389401.624441147
2890,14316.11328125,7391920.392751694
2891,14319.75390625,7394475.0328063965
2892,14322.55078125,7396992.960453033
2893,14333.27734375,7399539.2825603485
2894,14340.53515625,7402076.786994934
2895,14357.6484375,7404603.933811188
2896,14353.63671875,7407118.394136429
2897,14349.203125,7409644.890546799
2898,14355.515625,7412165.639400482
2899,14357.48828125,7414703.154802322
2900,14353.8125,7417236.99760437
2901,14351.71875,7419765.256881714
2902,14354.484375,7422286.8139743805
2903,14361.46875,7424835.774421692
2904,14363.6875,7427378.00860405
2905,14388.8359375,7429897.121191025
2906,14400.3984375,7432412.648677826
2907,14397.03125,7434972.249984741
2908,14398.65625,7437884.389877319
2909,14413.96484375,7440495.363712311
2910,14411.93359375,7443062.474966049
2911,14408.94140625,7445961.554765701
2912,14415.7890625,7448505.029916763
2913,14420.33203125,7451033.37430954
2914,14421.390625,7453557.640314102
2915,14437.1484375,7456078.517436981
2916,14465.84765625,7458593.549013138
2917,14460.00390625,7461137.327194214
2918,14469.171875,7463690.863847733
2919,14457.7578125,7466210.389375687
2920,14465.7421875,7468734.008073807
2921,14463.73828125,7471267.27938652
2922,14479.83203125,7473787.156820297
2923,14463.82421875,7476332.784414291
2924,14468.36328125,7478893.552780151
2925,14471.71875,7481431.575298309
2926,14473.65625,7484047.928094864
2927,14478.71484375,7486565.780639648
2928,14480.5703125,7489085.654973984
2929,14473.11328125,7491633.736133575
2930,14477.91796875,7494149.4562625885
2931,14468.93359375,7496667.083263397
